qid,participant_id,task_id,anchor_id,primary_dimension,secondary_dimension,repeat_of,hotel_id,label,position,shown,spatial,accessibility,facility,economic,disruption,dwell_ms,n_shown,n_total,decision_ms,time_to_first_interaction_ms,revisions,final_sort,final_query,final_max_price,age_band,occupation,salary_band,home_area
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp1bc0d,0,29,1,0.171,0.086,0.968,0.2,0.562,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp71118,0,30,1,0.143,0.257,0.76,0.971,0.525,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp96bf6,1,3,1,0.914,0.914,0.8,0.371,0.812,559,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp43673,0,35,1,0,0,0.87,0.486,0.95,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lpc0df6,0,2,1,0.943,0.943,0.693,0.857,0.713,301,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp6574b103,0,18,1,0.486,0.686,0.98,0.086,0.375,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp81760,0,34,1,0.029,0.143,0.878,0.629,0.575,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp6583218e,0,22,1,0.371,0.371,0.956,0.543,0.375,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp67286,0,8,1,0.771,0.771,0.89,0.457,0.762,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lpc08f9,0,19,1,0.514,0.543,0.89,0.771,0.2,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp73ace,0,20,1,0.429,0.4,0.866,0.714,0.825,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp857b8,0,1,1,0.971,0.971,0.89,0.657,0.762,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp72a36,0,5,1,0.829,0.829,0.878,0.686,0.887,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp800a1,0,9,1,0.743,0.629,0.894,0.229,0.2,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp656d40c7,0,15,1,0.543,0.657,0.988,0.057,0.5,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp3ca7d,0,23,1,0.343,0.429,0.71,0.571,0.325,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp40d3f,0,26,1,0.286,0.114,0.85,0.886,0.762,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp5f0e5,0,4,1,0.886,0.886,0.98,0,0.812,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp6e625,0,6,1,0.857,0.857,0.78,0.914,0.838,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp65589ffb,0,16,1,0.571,0.457,0.812,0.314,0.713,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
12,17b175bb-7581-4da4-be00-83ed4e1a41e4,t7,rajagiriya,economic,accessibility,,lp6f007,0,11,1,0.686,0.6,0.525,0.943,0.662,0,35,35,2645,133,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp102b02,0,9,1,0.743,0.714,0.984,0.429,0.688,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp6557c6e0,0,1,1,0.971,0.771,0.894,0.257,0.45,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp741c5,0,7,1,0.8,0.857,0.89,0.4,0.325,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp9855f,0,24,1,0.257,0.086,0.878,0.514,0.575,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp655a9e91,0,25,1,0.229,0.114,0.882,0.743,0.575,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp656d3aa9,0,4,1,0.829,0.943,0.882,0.6,0.45,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp803e1,0,10,1,0.714,0.571,0.98,0.343,0.375,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lpb1537,0,18,1,0.486,0.286,0.988,0.029,0.375,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp3e58e,0,23,1,0.343,0.2,0.968,0.286,0.625,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp30277,0,13,1,0.629,0.429,0.976,0.143,0.5,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp67708,0,32,1,0.086,0.4,0.862,0.829,0.762,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp7c172,0,34,1,0.029,0.143,0.862,0.8,0.825,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp33ddb,0,14,1,0.6,0.514,0.98,0.114,0.5,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lpa0a8a,0,5,1,0.857,0.914,0.984,0.171,0.312,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp1bc0d,0,22,1,0.371,0.057,0.968,0.2,0.562,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp71118,0,26,1,0.286,0.171,0.76,0.971,0.525,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp96bf6,0,20,1,0.429,0.314,0.8,0.371,0.812,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp43673,0,35,1,0,0,0.87,0.486,0.95,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lpc0df6,0,21,1,0.4,0.371,0.693,0.857,0.713,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp6574b103,1,2,1,0.914,0.829,0.98,0.086,0.375,700,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp81760,0,27,1,0.314,0.229,0.878,0.629,0.575,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp6583218e,0,11,1,0.686,0.543,0.956,0.543,0.375,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp67286,0,15,1,0.543,0.686,0.89,0.457,0.762,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lpc08f9,0,6,1,0.886,0.8,0.89,0.771,0.2,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp73ace,0,28,1,0.171,0.6,0.866,0.714,0.825,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp857b8,0,29,1,0.2,0.343,0.89,0.657,0.762,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp72a36,0,33,1,0.057,0.029,0.878,0.686,0.887,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp800a1,0,8,1,0.771,0.657,0.894,0.229,0.2,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp656d40c7,0,3,1,0.943,0.971,0.988,0.057,0.5,417,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp3ca7d,0,12,1,0.657,0.629,0.71,0.571,0.325,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp40d3f,0,31,1,0.114,0.486,0.85,0.886,0.762,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp5f0e5,0,19,1,0.457,0.457,0.98,0,0.812,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp6e625,0,30,1,0.143,0.257,0.78,0.914,0.838,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp65589ffb,0,17,1,0.514,0.743,0.812,0.314,0.713,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
13,17b175bb-7581-4da4-be00-83ed4e1a41e4,t8,kollupitiya,facility,economic,,lp6f007,0,16,1,0.571,0.886,0.525,0.943,0.662,0,35,35,2466,260,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp102b02,0,10,1,0.714,0.8,0.984,0.429,0.688,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp6557c6e0,0,12,1,0.629,0.6,0.894,0.257,0.45,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp741c5,0,14,1,0.6,0.571,0.89,0.4,0.325,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp9855f,0,31,1,0.057,0.057,0.878,0.514,0.575,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp655a9e91,0,32,1,0.029,0.086,0.882,0.743,0.575,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp656d3aa9,0,11,1,0.686,0.686,0.882,0.6,0.45,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp803e1,0,24,1,0.314,0.343,0.98,0.343,0.375,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lpb1537,0,28,1,0.2,0.2,0.988,0.029,0.375,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp3e58e,0,30,1,0.143,0.143,0.968,0.286,0.625,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp30277,0,23,1,0.343,0.229,0.976,0.143,0.5,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp67708,0,2,1,0.943,0.886,0.862,0.829,0.762,167,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp7c172,1,1,1,0.971,0.971,0.862,0.8,0.825,343,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp33ddb,0,27,1,0.229,0.257,0.98,0.114,0.5,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lpa0a8a,0,15,1,0.543,0.629,0.984,0.171,0.312,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp1bc0d,0,29,1,0.171,0.029,0.968,0.2,0.562,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp71118,0,33,1,0.114,0.114,0.76,0.971,0.525,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp96bf6,0,22,1,0.371,0.286,0.8,0.371,0.812,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp43673,0,35,1,0,0,0.87,0.486,0.95,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lpc0df6,0,18,1,0.457,0.429,0.693,0.857,0.713,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp6574b103,0,16,1,0.571,0.543,0.98,0.086,0.375,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp81760,0,34,1,0.086,0.171,0.878,0.629,0.575,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp6583218e,0,25,1,0.286,0.314,0.956,0.543,0.375,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp67286,0,8,1,0.743,0.743,0.89,0.457,0.762,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lpc08f9,0,17,1,0.514,0.514,0.89,0.771,0.2,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp73ace,0,5,1,0.857,0.914,0.866,0.714,0.825,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp857b8,0,19,1,0.486,0.371,0.89,0.657,0.762,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp72a36,0,4,1,0.886,0.829,0.878,0.686,0.887,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp800a1,0,21,1,0.4,0.486,0.894,0.229,0.2,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp656d40c7,0,13,1,0.657,0.657,0.988,0.057,0.5,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp3ca7d,0,26,1,0.257,0.4,0.71,0.571,0.325,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp40d3f,0,3,1,0.914,0.943,0.85,0.886,0.762,382,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp5f0e5,0,20,1,0.429,0.457,0.98,0,0.812,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp6e625,0,6,1,0.829,0.714,0.78,0.914,0.838,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp65589ffb,0,7,1,0.8,0.857,0.812,0.314,0.713,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
14,17b175bb-7581-4da4-be00-83ed4e1a41e4,t9,dehiwala,disruption,spatial,,lp6f007,0,9,1,0.771,0.771,0.525,0.943,0.662,0,35,35,2170,146,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp102b02,0,15,1,0.514,0.486,0.984,0.429,0.688,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp6557c6e0,0,21,1,0.343,0.571,0.894,0.257,0.45,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp741c5,0,16,1,0.543,0.714,0.89,0.4,0.325,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp9855f,0,30,1,0.086,0.171,0.878,0.514,0.575,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp655a9e91,0,31,1,0.114,0.229,0.882,0.743,0.575,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp656d3aa9,0,18,1,0.486,0.514,0.882,0.6,0.45,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp803e1,0,26,1,0.229,0.343,0.98,0.343,0.375,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lpb1537,0,28,1,0.2,0.286,0.988,0.029,0.375,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp3e58e,0,33,1,0.057,0.057,0.968,0.286,0.625,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp30277,0,12,1,0.657,0.8,0.976,0.143,0.5,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp67708,0,7,1,0.771,0.2,0.862,0.829,0.762,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp7c172,0,17,1,0.571,0.029,0.862,0.8,0.825,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp33ddb,0,27,1,0.257,0.314,0.98,0.114,0.5,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lpa0a8a,0,19,1,0.457,0.743,0.984,0.171,0.312,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp1bc0d,0,29,1,0.171,0.086,0.968,0.2,0.562,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp71118,0,32,1,0.143,0.257,0.76,0.971,0.525,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp96bf6,0,6,1,0.829,0.914,0.8,0.371,0.812,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp43673,0,35,1,0,0,0.87,0.486,0.95,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lpc0df6,1,3,1,0.886,0.943,0.693,0.857,0.713,611,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
